congress,chamber,rollnumber,date,session,clerk_rollnumber,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,nominate_log_likelihood,bill_number,vote_result,vote_desc,vote_question,dtl_desc,issue_code
118,House,473,9/28/23,1,474,92,340,-0.041,-0.849,-0.224,0.859,-99.551,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,474,9/28/23,1,475,120,309,0.264,-0.965,-0.265,0.302,-100.721,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,475,9/28/23,1,476,104,327,0.041,-0.999,-0.218,0.563,-107.756,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,476,9/28/23,1,477,219,213,0.078,0.14,-0.677,-0.558,-1.692,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,477,9/28/23,1,478,151,278,0.249,-0.319,-0.387,0.697,-66.176,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,478,9/28/23,1,479,166,265,0.288,-0.02,-0.53,1.137,-44.643,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,479,9/28/23,1,480,187,241,0.295,0.166,-0.617,0.852,-30.035,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,480,9/28/23,1,481,191,238,-0.061,-0.76,-0.62,1.143,-49.601,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,481,9/28/23,1,482,132,298,0.067,-0.998,-0.253,0.482,-102.74,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,482,9/28/23,1,483,198,232,-0.042,-0.999,-0.481,0.606,-42.744,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,483,9/28/23,1,484,188,242,0.176,-0.302,-0.325,0.405,-55.489,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,484,9/28/23,1,485,213,219,0.201,0.317,-0.693,0.44,-13.32,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,485,9/28/23,1,486,218,215,-0.129,-0.992,-0.597,0.586,-13.747,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,486,9/28/23,1,487,170,260,0.294,0.057,-0.506,1.204,-51.971,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,487,9/28/23,1,488,171,258,0.432,0.375,-0.481,1.198,-54.042,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,488,9/28/23,1,489,173,255,0.3,0.088,-0.529,1.149,-42.969,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,489,9/28/23,1,490,217,212,0.124,-0.444,-0.72,-0.043,-5.684,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,490,9/28/23,1,491,360,67,0.089,-0.996,-0.182,-0.736,-92.049,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,491,9/28/23,1,492,216,213,0.07,0.657,-0.704,-0.515,-7.091,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,492,9/28/23,1,493,161,268,0.135,-0.442,-0.501,1.112,-59.298,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,493,9/28/23,1,494,198,232,0.231,-0.572,-0.247,-0.022,-57.704,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,494,9/28/23,1,495,213,218,0.131,-0.857,-0.286,-0.036,-33.494,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,495,9/28/23,1,496,351,81,0.282,-0.959,-0.131,-0.696,-113.458,HR4665,Agreed to,,On Agreeing to the Amendment,,International Affairs
118,House,496,9/28/23,1,497,178,253,0.242,-0.078,-0.013,0.554,-237.085,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,497,9/28/23,1,498,187,244,0.371,0.657,-0.315,0.284,-56.993,HR4665,Failed,,On Agreeing to the Amendment,,International Affairs
118,House,498,9/28/23,1,499,210,217,0.02,0.121,0.715,-0.08,-0.305,HR4665,Failed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,,International Affairs
118,House,499,9/28/23,1,500,216,212,-0.134,0.991,-0.595,-0.723,-7.147,HR4665,Passed,"Making appropriations for the Department of State, foreign operations, and related programs for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,International Affairs
118,House,500,9/28/23,1,501,210,218,0.02,0.121,0.715,-0.08,-0.305,HR4365,Failed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,,International Affairs
118,House,501,9/28/23,1,502,218,210,-0.229,0.973,-0.532,-0.778,-13.243,HR4365,Passed,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,International Affairs
118,House,502,9/28/23,1,503,311,117,0.018,-1,0.231,-0.563,-110.896,HR5692,Passed,"Making supplemental appropriations for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,Armed Forces and National Security
118,House,503,9/28/23,1,504,210,218,0.02,0.121,0.715,-0.08,-0.305,HR4367,Failed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,,Emergency Management
118,House,504,9/28/23,1,505,220,208,-0.079,0.287,-0.702,-0.332,-2.627,HR4367,Passed,"Making appropriations for the Department of Homeland Security for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,Emergency Management
118,House,505,9/28/23,1,506,211,217,-0.076,0.854,0.684,0.723,-4.735,HR4368,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",On Motion to Recommit,,Economics and Public Finance
118,House,506,9/28/23,1,507,191,237,0.254,-0.151,-0.264,0.063,-57.247,HR4368,Failed,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2024",On Passage,,Economics and Public Finance
118,House,507,9/29/23,1,508,217,207,0.093,0.996,-0.518,0.273,-7.581,HRES741,Passed,"Providing for consideration of H.R. 5525, the Spending Reduction and Border Security Act",On Ordering the Previous Question,,Congress
118,House,508,9/29/23,1,509,218,210,0.02,0.107,-0.716,0.06,-0.311,HRES741,Passed,"Providing for consideration of H.R. 5525, the Spending Reduction and Border Security Act",On Agreeing to the Resolution,,Congress
118,House,509,9/29/23,1,510,210,216,0.02,0.122,0.716,-0.079,-0.305,HR5525,Failed,Spending Reduction and Border Security Act,On Motion to Recommit,,Economics and Public Finance
118,House,510,9/29/23,1,511,198,232,-0.3,0.954,-0.473,-1.245,-54.728,HR5525,Failed,Spending Reduction and Border Security Act,On Passage,,Economics and Public Finance
118,House,511,9/30/23,1,512,0,427,0,0,0,0,0,,Failed,,On Motion to Adjourn,,X
118,House,512,9/30/23,1,513,335,91,0.499,-0.114,0.237,-0.435,-84.397,HR5860,Passed,"Continuing Appropriations Act, 2024 and Other Extensions Act","On Motion to Suspend the Rules and Pass, as Amended",,Economics and Public Finance
118,House,513,10/2/23,1,514,390,0,0,0,0,0,0,HR2379,Passed,"To designate the facility of the United States Postal Service located at 616 East Main Street in St. Charles, Illinois, as the “Veterans of the Vietnam War Memorial Post Office”.",On Motion to Suspend the Rules and Pass,,X
118,House,514,10/2/23,1,515,394,1,0,0,0,0,0,HR4502,Passed,Modernizing the Acquisition of Cybersecurity Experts Act,"On Motion to Suspend the Rules and Pass, as Amended",,Government Operations and Politics
118,House,515,10/3/23,1,516,218,207,0.02,0.121,-0.716,0.079,-0.305,HRES756,Passed,"Providing for consideration of the bill (H.R. 4394) Energy and Water Development and Related Agencies Appropriations Act, 2024; providing for consideration of the bill (H.R. 4364) Legislative Branch Appropriations Act, 2024; and for other purposes",On Ordering the Previous Question,,Congress
118,House,516,10/3/23,1,517,218,208,-0.099,-0.944,-0.662,0.483,-6.646,HRES756,Passed,"Providing for consideration of the bill (H.R. 4394) Energy and Water Development and Related Agencies Appropriations Act, 2024; providing for consideration of the bill (H.R. 4364) Legislative Branch Appropriations Act, 2024; and for other purposes",On Agreeing to the Resolution,,Congress
118,House,517,10/3/23,1,518,208,218,-0.242,0.97,-0.54,-1.149,-32.884,HRES757,Failed,Declaring the office of Speaker of the House of Representatives to be vacant.,On Motion to Table,,Congress
118,House,518,10/3/23,1,519,216,210,-0.23,0.973,0.551,1.069,-25.274,HRES757,Passed,Declaring the office of Speaker of the House of Representatives to be vacant.,On Agreeing to the Resolution,,Congress
118,House,519,10/17/23,1,521,212,220,0.022,0.113,0.716,-0.068,-0.328,,Jeffries,,Election of the Speaker,,
118,House,520,10/18/23,1,523,212,221,0.022,0.113,0.716,-0.068,-0.328,,Jeffries,,Election of the Speaker,,
118,House,521,10/20/23,1,525,210,219,0.022,0.113,0.716,-0.068,-0.328,,Jeffries,,Election of the Speaker,,
118,House,522,10/25/23,1,527,220,209,0.022,0.113,-0.716,0.068,-0.328,,Johnson (LA),,Election of the Speaker,,
118,House,523,10/25/23,1,528,412,10,0,0,0,0,0,HRES771,Passed,Standing with Israel as it defends itself against the barbaric war launched by Hamas and other terrorists,On Motion to Suspend the Rules and Agree,,International Affairs
118,House,524,10/26/23,1,529,156,265,0.286,-0.855,-0.65,0.408,-60.666,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,525,10/26/23,1,530,277,142,0.238,0.971,0.185,0.173,-129.268,HR4394,Agreed to,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,526,10/26/23,1,531,212,213,0.156,0.294,-0.714,-0.149,-8.445,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,527,10/26/23,1,532,161,257,0.146,-0.989,-0.384,0.394,-70.599,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,528,10/26/23,1,533,137,287,0.492,0.798,-0.351,0.165,-82.437,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,529,10/26/23,1,534,135,284,0.333,-0.206,-0.298,0.512,-76.783,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,530,10/26/23,1,535,105,319,0.094,-0.886,-0.51,1.258,-74.55,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,531,10/26/23,1,536,115,306,0.272,-0.579,-0.251,0.452,-89.292,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,532,10/26/23,1,537,123,300,0.342,-0.244,-0.289,0.564,-80.903,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,533,10/26/23,1,538,137,283,0.423,0.11,-0.351,0.485,-69.991,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,534,10/26/23,1,539,105,316,0.197,-0.98,-0.654,1.103,-72.355,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,535,10/26/23,1,540,134,283,0.463,0.255,-0.338,0.345,-73.183,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,536,10/26/23,1,541,122,299,0.485,0.188,-0.3,0.253,-82.626,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,537,10/26/23,1,542,130,287,0.493,0.408,-0.344,0.302,-74.344,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,538,10/26/23,1,543,122,295,0.526,0.85,-0.424,0.189,-74.822,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,539,10/26/23,1,544,116,303,-0.058,-0.449,0.147,0.571,-111.591,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,540,10/26/23,1,545,121,299,-0.289,-0.133,0.166,0.461,-118.55,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,541,10/26/23,1,546,176,241,0.004,-1,-0.279,0.341,-72.573,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,542,10/26/23,1,547,120,291,0.087,-0.839,-0.303,0.674,-84.533,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,543,10/26/23,1,548,207,204,0.159,0.227,-0.698,0.379,-7.55,HR4394,Agreed to,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,544,10/26/23,1,549,208,209,0.159,0.241,-0.701,0.346,-7.686,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,545,10/26/23,1,550,207,204,0.146,0.231,-0.708,0.231,-6.155,HR4394,Agreed to,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,546,10/26/23,1,551,166,247,0.305,0.048,-0.308,0.402,-53.955,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,547,10/26/23,1,552,160,250,0.383,0.299,-0.359,0.483,-51.398,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,548,10/26/23,1,553,164,249,0.342,0.16,-0.334,0.487,-53.616,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,549,10/26/23,1,554,100,314,0.165,-0.731,-0.343,0.866,-77.909,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,550,10/26/23,1,555,76,335,0.219,-0.92,-0.337,0.738,-71.257,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,551,10/26/23,1,556,192,222,0.207,-0.764,-0.278,0.031,-54.837,HR4394,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,552,10/26/23,1,557,199,210,0.016,0.104,0.717,-0.031,-0.281,HR4394,Failed,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,,Economics and Public Finance
118,House,553,10/26/23,1,558,210,199,-0.153,0.988,-0.562,-0.666,-6.949,HR4394,Passed,"Making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,Economics and Public Finance
118,House,554,11/1/23,1,559,222,186,-0.1,0.995,0.22,0.341,-75.735,HRES829,Passed,"Censuring Representative Rashida Tlaib for antisemitic activity, sympathizing with terrorist organizations, and leading an insurrection at the United States Capitol Complex",On Motion to Table,,Congress
118,House,555,11/1/23,1,560,354,53,0.054,-0.637,-0.087,-0.833,-84.526,HRES559,Passed,Declaring it is the policy of the United States that a nuclear Islamic Republic of Iran is not acceptable,On Motion to Suspend the Rules and Agree,,International Affairs
118,House,556,11/1/23,1,561,363,46,-0.407,-0.437,-0.269,-0.773,-55.104,HR340,Passed,Hamas and Other Palestinian Terrorist Groups International Financing Prevention Act,"On Motion to Suspend the Rules and Pass, as Amended",,International Affairs
118,House,557,11/1/23,1,562,201,209,0.02,0.113,0.716,-0.061,-0.313,HR4364,Failed,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2024, and for other purposes",On Motion to Recommit,,Economics and Public Finance
118,House,558,11/1/23,1,563,214,197,-0.117,0.342,-0.638,-0.767,-4.738,HR4364,Passed,"Making appropriations for the Legislative Branch for the fiscal year ending September 30, 2024, and for other purposes",On Passage,,Economics and Public Finance
118,House,559,11/1/23,1,564,179,213,0.162,-0.987,0.131,0.084,-141.51,HRES773,Failed,Providing for the expulsion of Representative George Santos from the House of Representatives,On Agreeing to the Resolution,,Congress
118,House,560,11/2/23,1,565,213,200,0.022,0.13,-0.715,0.063,-0.322,HRES838,Passed,"Providing for consideration of the bills (H.R. 4821) Dept. of Interior, Environment, and Related Agencies Appropriations Act, 2024; (H.R. 4820) Dept. of Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2024; and (H.R. 6126) Israel Security Supplemental Appropriations Act, 2024",On Ordering the Previous Question,,Congress
118,House,561,11/2/23,1,566,213,203,0.022,0.13,-0.715,0.063,-0.322,HRES838,Passed,"Providing for consideration of the bills (H.R. 4821) Dept. of Interior, Environment, and Related Agencies Appropriations Act, 2024; (H.R. 4820) Dept. of Transportation, Housing and Urban Development, and Related Agencies Appropriations Act, 2024; and (H.R. 6126) Israel Security Supplemental Appropriations Act, 2024",On Agreeing to the Resolution,,Congress
118,House,562,11/2/23,1,567,144,280,0.154,-0.716,-0.331,0.578,-79.516,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,563,11/2/23,1,568,184,239,0.102,-0.448,-0.6,1.048,-44.723,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,564,11/2/23,1,569,166,253,0.092,-0.942,-0.585,0.764,-56.899,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,565,11/2/23,1,570,129,292,0.449,0.078,-0.291,0.284,-83.165,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,566,11/2/23,1,571,132,292,0.482,0.3,-0.349,0.351,-75.048,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,567,11/2/23,1,572,177,246,0.244,-0.172,-0.317,0.402,-58.188,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,568,11/2/23,1,573,180,243,0.111,-0.994,-0.237,0.17,-81.648,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
118,House,569,11/2/23,1,574,163,261,0.304,-0.001,-0.265,0.479,-72.113,HR4821,Failed,,On Agreeing to the Amendment,,Economics and Public Finance
